"code_ogr","code_tete_rgpmt","libelle_activite","libelle_activite_impression","code_type_activite","libelle_type_activite","code_type_item_activite","libelle_type_item_activite","statut"
"122750","","Réaliser une opération de culture en milieu vivant","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122751","","Identifier un animal par marquage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122752","","Consigner des données dans un registre","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122755","","Déployer un outil de pêche","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122758","","Réaliser une expérimentation en élevage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122759","","Réaliser la reproduction artificielle d''une espèce animale","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122760","","Identifier une intervention à partir d''un dossier technique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122761","","Tenir informé ses équipes et ses partenaires sur l''insertion des personnes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122763","","Etablir un diagnostic de gestation et de santé","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122764","","Définir un avant-projet","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122765","","Elaborer un cahier de tendances","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122766","","Elaborer des outils et des méthodes du travail collaboratif","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122767","","Réaliser une dose de semence","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122768","","Elaborer un planning de production","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122770","","Identifier les phases d''intervention d''un chantier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122772","","Implanter des éléments de sécurité ou de signalisation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122775","","Installer des cloisons légères, des doublages pré-fabriqués ou des faux plafonds","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122776","","Installer des équipements optionnels ou complémentaires d''adaptation aux engins de chantier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122777","","Installer du mobilier publicitaire ou urbain","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122778","","Mettre en fonction du mobilier publicitaire ou urbain","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122780","","Adapter un réseau de distribution électrique selon l''usage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122781","","Installer un système d''éclairage ou de mise en valeur d''espaces et bâtiments publics","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122783","","Installer un système d''irrigation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122784","","Installer des équipements de balisage lumineux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122785","","Installer des équipements d''exploitation ou de prélèvement d''eau","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122786","","Régler des équipements d''exploitation ou de prélèvement d''eau","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122787","","Régler une sonde intérieure ou extérieure","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122788","","Installer une sonde intérieure ou extérieure","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122790","","Elaborer une fiche de nomenclature","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122792","","Réaliser l''opération de tri des abats","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122794","","Réaliser la pesée d''une carcasse","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122795","","Réaliser le calibrage d''une carcasse","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122797","","Réaliser le garnissage d''une viande","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122799","","Réaliser un mélange de viande","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122800","","Installer une structure de forage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122801","","Alerter un client du lancement de procédures de sanction","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122802","","Réceptionner des bêtes vivantes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122804","","Etablir un état de rapprochement bancaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122805","","Etablir une trésorerie prévisionnelle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122806","","Etablir une déclaration légale","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122807","","Réaliser un prélevement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122808","","Etablir des éléments de facturation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122809","","Etablir une opération comptable de fin d''exercice","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122810","","Etablir une situation comptable intermédiaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122811","","Réaliser un test de contrôle de salinité","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122812","","Etablir un état financier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122813","","Contrôler la maturité d''un fruit","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122814","","Installer le ferraillage dans un ouvrage en béton armé","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122815","","Etablir une reccommandation de cession d''actifs financiers","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122816","","Etablir un document d''exécution d''une prothèse ou d''une orthèse","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122817","","Réaliser des travaux d''aménagement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122818","","Etablir un compte rendu d''intervention","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122819","","Renseigner un compte rendu d''intervention","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122820","","Etablir un rapport d''étude","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122821","","Etablir un rapport de recherche","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122822","","Abattre un arbre","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122823","","Etablir un rapport d''inspection et de contrôle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122824","","Transmettre un rapport d''inspection et de contrôle aux services concernés","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122825","","Réaliser l''entretien et les soins d''un arbre ou d''un cep","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122829","","Etablir un rapport de production","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122830","","Installer un distributeur automatique sur un site d''exploitation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122831","","Etablir un rapport périodique d''activité","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122832","","Poser un équipement d''irrigation et d''arrosage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122833","","Régler un équipement d''irrigation et d''arrosage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122834","","Etablir un rapport des actions de sécurité","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122835","","Transmettre un rapport de sécurité aux services concernés","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122836","","Installer un compteur électrique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122837","","Poser un disjoncteur","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122838","","Mettre en service un compteur électrique ou un disjoncteur","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122842","","Etablir un Dossier de Consultation des Entreprises (DCE)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122843","","Planter des fruits ou légumes","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122844","","Etablir l''état d''avancement de travaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122845","","Effectuer un suivi des garanties","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122846","","Etablir une demande d''autorisation, de réservation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122847","","Etablir un montage financier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122848","","Etablir un montage juridique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122849","","Etablir des prévisions de production","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122850","","Classer les arbres d''un site d''exploitation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122851","","Recenser les arbres d''un site d''exploitation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122852","","Etablir un document de fabrication","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122853","","Récolter un produit à maturité selon les consignes de calibrage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122857","","Réaliser le suivi sanitaire d''un élevage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122858","","Aménager un lieu pour des animaux d''élevage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122859","","Réaliser les opérations de reproduction des animaux d''un élevage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122860","","Récolter le produit d''un élevage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122861","","Préparer un produit au conditionnement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122862","","Réaliser une opération de transformation de produit","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122863","","Installer une pente d''écoulement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122864","","Tester l''étanchéité d''une pente d''écoulement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122865","","Réaliser la collecte de lait","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122866","","Confectionner et affiner un fromage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122867","","Affiner un fromage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122869","","Réaliser le moulage d''un fromage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122871","","Installer un poteau, pylône ou mât électrique","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122872","","Installer un transformateur, une armoire électrique ou un boîtier de commande","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122873","","Installer des équipements de cuisines professionnelles","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122875","","Installer des systèmes de filtration d''air","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122876","","Remettre en état des systèmes de filtration d''air","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122877","","Entretenir des équipements de cuisine professionnelle","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122885","","Déterminer les besoins d''un projet","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122886","","Suivre l''avancement d''un projet","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122888","","Déterminer les besoins juridiques d''un client","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122889","","Collecter l''ensemble des justificatifs clients","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122890","","Déterminer des besoins en travaux","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122891","","Déterminer les conditions de réalisation d''un projet","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122892","","Déterminer les contraintes techniques, économiques et juridiques d''un ouvrage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122893","","Déterminer les coûts de réalisation d''un ouvrage","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122894","","Déterminer les plans d''une structure","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122896","","Déterminer les délais de procédures d''exécution","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122898","","Définir les méthodes et outils pédagogiques d''une formation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122899","","Déterminer les objectifs commerciaux du personnel d''encadrement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122900","","Analyser une activité  commerciale","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122901","","Déterminer les axes d''évolution d''une activité commerciale","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122902","","Programmer un engin de chantier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122903","","Déterminer les objectifs stratégiques de vente d''un secteur","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122905","","Déterminer les objectifs d''un projet","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122906","","Déterminer les résultats quotidiens par produit, ligne de produits","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122907","","Etablir les courbes d''évolution de produits financiers","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122909","","Déterminer des solutions de constructions, d''installations et d''aménagements","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122910","","Déterminer des travaux de rénovation ou d''aménagements d''une structure","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122912","","Déterminer des zones d''exploitation ou d''extraction","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122913","","Organiser des interventions d''exploitation ou d''extraction","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122915","","Déterminer une stratégie financière","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122916","","Orienter un client vers un avocat, un notaire ou un gérant de portefeuille","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122917","","Réaliser un suivi des encaissements","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122918","","Réaliser un appel à cotisation","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122920","","Réaliser des calculs de rentabilité de produits d''assurance ou d''épargne","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122921","","Développer des outils de gestion de production","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122922","","Développer des outils de gestion de maintenance","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122923","","Développer un mode opératoire de gestion de production","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122924","","Analyser des données de gestion de production","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122925","","Développer des produits bancaires","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122926","","Développer des partenariats de recherche et de développement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122927","","Coordonner des partenariats de recherche et de développement","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122928","","Développer l''image de marque d''une entreprise","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122929","","Développer une politique de Responsabilité Sociétale de l''Entreprise (RSE)","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122930","","Développer des partenariats avec des écoles et universités","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122934","","Développer un réseau de distribution","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122935","","Développer un produit bancaire","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122936","","Poser des éléments de zinguerie","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122942","","Monter des parpaings ou des briques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122943","","Monter des cache-gaines ou des conduits","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122944","","Poser des cache-gaines ou des conduits","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122945","","Monter des cloisons ou faux-plafonds","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122946","","Monter des éléments mobiliers","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122947","","Monter des équipements sportifs","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122948","","Installer des isolations thermiques ou anti feu","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122949","","Installer des isolations phoniques","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122950","","Participer au montage d''une grue de chantier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122951","","Participer au réglage d''une grue de chantier","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122952","","Monter les murs par maçonnage d''éléments portés","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122953","","Monter des pièces de charpente","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122954","","Ajuster le montage des pièces de charpente","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
"122956","","Automatiser un système de fermeture menuisée existant","","3","ACTIVITE DE BASE ET/OU SPECIFIQUE","2","SIMPLE","1"
